transaction_id,transactional_date,product_id,customer_id,payments,credit_card,loyalty_card,cost,quantity,price
321,31-05-2021 13:14,P0302,7,americanexpress,3.74288E+14,F,5.98,1,7.29
322,31-05-2021 14:01,P0457,6,americanexpress,3.74288E+14,F,2.02,2,2.59
323,31-05-2021 14:14,P0496,7,americanexpress,3.74289E+14,F,13.53,1,14.79
324,31-05-2021 19:22,P0170,4,visa,4.04159E+15,F,8.13,1,8.89
325,31-05-2021 20:15,P0199,8,mastercard,5.10876E+15,F,6.42,3,7.79
326,01-06-2021 04:50,P0194,4,mastercard,5.04837E+15,F,10.82,2,11.59
327,01-06-2021 05:15,P0013,6,mastercard,5.04838E+15,F,8.36,1,9.29
328,01-06-2021 09:56,P0350,6,americanexpress,3.74284E+14,T,17.21,1,18.19
329,01-06-2021 11:30,P0551,5,americanexpress,3.74284E+14,F,3.29,2,4.49
330,01-06-2021 13:32,P0393,6,americanexpress,3.74289E+14,F,10.94,2,11.59
331,01-06-2021 15:03,P0457,5,visa,4.0416E+15,F,2.02,1,2.59
332,01-06-2021 15:07,P0640,2,visa,4.0416E+12,F,9.92,2,11.29
333,01-06-2021 15:13,P0519,5,visa,4.0416E+15,F,12.45,4,14.09
334,01-06-2021 16:06,P0486,4,mastercard,5.04838E+15,F,6.52,1,7.89
335,01-06-2021 18:15,P0469,6,visa,4.04159E+15,T,0.92,3,1.59
336,01-06-2021 18:34,P0672,5,americanexpress,3.74289E+14,F,19.89,3,21.39
337,01-06-2021 23:02,P0211,4,mastercard,5.04838E+15,F,17.54,1,18.69
338,02-06-2021 00:38,P0210,3,visa,4.04159E+12,F,2.78,3,3.89
339,02-06-2021 02:38,P0535,4,visa,4.04159E+12,T,12.16,1,13.69
340,02-06-2021 05:28,P0455,8,visa,4.0416E+12,F,1.63,3,1.79
341,02-06-2021 12:33,P0490,1,mastercard,5.10875E+15,F,5.54,4,6.59
342,02-06-2021 13:51,P0566,8,americanexpress,3.74283E+14,F,1.77,2,2.09
343,02-06-2021 15:11,P0379,6,americanexpress,3.74284E+14,T,6.12,3,7.49
344,02-06-2021 16:10,P0465,5,visa,4.0416E+12,F,9.61,1,11.09
345,02-06-2021 17:08,P0487,8,americanexpress,3.74283E+14,F,11.44,2,12.49
346,02-06-2021 18:56,P0478,8,visa,4.0416E+15,F,18.67,3,20.59
347,02-06-2021 20:35,P0462,9,mastercard,5.10875E+15,T,14.63,1,15.89
348,03-06-2021 00:53,P0465,6,visa,4.0416E+15,F,9.61,3,11.09
349,03-06-2021 04:03,P0539,5,visa,4.0416E+15,F,8.13,2,8.89
350,03-06-2021 05:17,P0217,6,mastercard,5.04838E+15,F,14.96,1,16.49
351,03-06-2021 06:03,P0085,6,mastercard,5.04837E+15,F,14.86,3,16.29
352,03-06-2021 06:37,P0165,6,visa,4.04159E+15,F,0.94,2,1.59
353,03-06-2021 14:15,P0256,7,americanexpress,3.74288E+14,F,2.08,2,2.69
354,03-06-2021 14:25,P0268,5,visa,4.0416E+15,F,11.93,2,13.39
355,03-06-2021 15:01,P0296,5,americanexpress,3.74284E+14,T,2.96,1,4.09
356,03-06-2021 17:29,P0057,5,americanexpress,3.74289E+14,F,17.28,4,18.19
357,03-06-2021 21:40,P0291,3,mastercard,5.10876E+15,F,14.13,1,14.89
358,03-06-2021 23:19,P0123,5,visa,4.0416E+12,F,7.7,1,8.29
359,04-06-2021 02:12,P0295,5,americanexpress,3.74284E+14,F,1.43,2,1.69
360,04-06-2021 05:36,P0297,7,visa,4.04159E+12,F,17.82,3,19.29
361,04-06-2021 07:50,P0690,6,americanexpress,3.74283E+14,F,11.93,2,13.39
362,04-06-2021 08:28,P0389,9,americanexpress,3.74289E+14,T,5.95,1,7.19
363,04-06-2021 09:45,P0408,7,mastercard,5.10876E+15,F,8.24,3,9.09
364,04-06-2021 09:52,P0219,6,americanexpress,3.74288E+14,F,13.98,1,14.89
365,04-06-2021 12:53,P0715,6,mastercard,5.04838E+15,F,7.6,1,8.29
366,04-06-2021 14:39,P0337,7,mastercard,5.10876E+15,F,19.24,3,21.19
367,04-06-2021 21:18,P0526,5,mastercard,5.04837E+15,F,3.83,1,4.79
368,04-06-2021 22:43,P0238,7,americanexpress,3.74284E+14,F,6,2,7.29
369,05-06-2021 01:14,P0398,3,americanexpress,3.74284E+14,T,1.75,2,2.09
370,05-06-2021 02:21,P0387,8,visa,4.0416E+12,F,4.99,5,5.59
371,05-06-2021 03:13,P0552,5,mastercard,5.10876E+15,F,11.36,1,12.29
372,05-06-2021 03:19,P0061,3,americanexpress,3.74284E+14,T,16.74,1,18.09
373,05-06-2021 04:58,P0705,7,,3.53517E+15,F,16.57,3,18.09
374,05-06-2021 07:52,P0350,5,mastercard,5.10875E+15,F,17.21,3,18.19
375,05-06-2021 11:29,P0627,6,visa,4.0416E+15,T,13.53,1,14.79
376,05-06-2021 16:22,P0376,4,,3.02283E+13,F,10.3,3,11.49
377,05-06-2021 21:36,P0634,6,americanexpress,3.74288E+14,F,16.47,2,18.09
378,05-06-2021 23:29,P0259,5,americanexpress,3.74284E+14,F,5.21,1,5.99
379,06-06-2021 00:18,P0342,5,americanexpress,3.74289E+14,F,18.73,1,20.69
380,06-06-2021 04:43,P0143,9,americanexpress,3.74288E+14,F,1.68,2,1.89
381,06-06-2021 04:47,P0250,6,americanexpress,3.74288E+14,F,16.08,2,17.89
382,06-06-2021 08:10,P0071,4,americanexpress,3.74289E+14,T,13.09,2,14.69
383,06-06-2021 09:48,P0394,6,americanexpress,3.74289E+14,F,8.44,1,9.49
384,06-06-2021 10:28,P0328,6,mastercard,5.04838E+15,T,3.18,3,4.39
385,06-06-2021 10:59,P0357,7,americanexpress,3.74283E+14,F,3.34,1,4.49
386,06-06-2021 18:20,P0271,5,americanexpress,3.74283E+14,F,15.16,1,16.79
387,06-06-2021 20:06,P0450,8,mastercard,5.04838E+15,F,3.76,1,4.79
388,06-06-2021 22:22,P0235,8,visa,4.04159E+15,F,11.99,1,13.49
389,07-06-2021 00:29,P0361,6,mastercard,5.04838E+15,F,8.85,2,10.19
390,07-06-2021 02:14,P0375,8,mastercard,5.04838E+15,F,15.75,1,17.59
391,07-06-2021 06:48,P0345,4,americanexpress,3.74283E+14,F,7.18,2,8.19
392,07-06-2021 06:54,P0550,4,mastercard,5.10876E+15,F,15.35,4,17.09
393,07-06-2021 11:06,P0318,10,visa,4.0416E+15,F,6.76,1,7.99
394,07-06-2021 12:25,P0369,7,mastercard,5.10875E+15,F,8.08,2,8.79
395,07-06-2021 13:28,P0283,8,mastercard,5.10876E+15,F,1.68,1,1.89
396,07-06-2021 13:50,P0085,8,americanexpress,3.74289E+14,F,14.86,3,16.29
397,07-06-2021 15:01,P0275,7,americanexpress,3.74283E+14,F,9.06,1,10.49
398,07-06-2021 16:35,P0374,4,mastercard,5.04837E+15,F,6.65,3,7.99
399,07-06-2021 17:18,P0305,6,mastercard,5.10876E+15,F,8.74,1,9.99
400,07-06-2021 20:17,P0345,9,mastercard,5.04837E+15,F,7.18,2,8.19
401,07-06-2021 21:25,P0381,7,visa,4.0416E+12,F,5.05,1,5.69
402,07-06-2021 22:18,P0255,7,americanexpress,3.74283E+14,F,18.85,3,20.79
403,07-06-2021 22:28,P0427,4,mastercard,5.04837E+15,F,12.94,2,14.59
404,07-06-2021 22:57,P0270,8,visa,4.04159E+15,F,6.97,1,8.09
405,07-06-2021 23:21,P0386,10,americanexpress,3.74283E+14,F,19.79,2,21.39
406,08-06-2021 04:46,P0316,8,visa,4.0416E+12,F,1.81,1,2.19
407,08-06-2021 10:23,P0164,4,americanexpress,3.74283E+14,F,18.98,2,20.99
408,08-06-2021 13:03,P0021,8,visa,4.0416E+15,T,14.13,2,14.89
409,08-06-2021 14:16,P0024,5,visa,4.0416E+12,F,6.97,1,8.09
410,08-06-2021 15:45,P0556,3,americanexpress,3.74288E+14,F,5.5,3,6.49
411,08-06-2021 16:51,P0264,6,americanexpress,3.74288E+14,F,4.11,2,4.89
412,08-06-2021 19:19,P0556,5,mastercard,5.04837E+15,F,5.5,5,6.49
413,08-06-2021 19:25,P0243,10,americanexpress,3.74283E+14,F,18.18,2,19.89
414,08-06-2021 20:52,P0622,10,mastercard,5.10876E+15,F,13.87,1,14.89
415,08-06-2021 20:58,P0430,7,visa,4.0416E+12,F,17.67,1,18.99
416,09-06-2021 00:07,P0637,5,visa,4.04159E+15,F,15.32,2,17.09
417,09-06-2021 03:32,P0456,7,mastercard,5.10875E+15,F,18.35,3,20.19
418,09-06-2021 03:40,P0022,4,visa,4.04159E+12,F,1.16,2,1.69
419,09-06-2021 07:50,P0234,6,mastercard,5.04837E+15,F,3.13,2,4.29
420,09-06-2021 08:46,P0691,6,visa,4.0416E+15,F,4.47,3,4.99
421,09-06-2021 09:35,P0543,10,americanexpress,3.74284E+14,F,17.45,1,18.49
422,09-06-2021 10:32,P0347,8,americanexpress,3.74288E+14,F,5.37,4,6.29
423,09-06-2021 11:24,P0219,10,americanexpress,3.74289E+14,F,13.98,1,14.89
424,09-06-2021 12:35,P0270,5,mastercard,5.10876E+15,F,6.97,4,8.09
425,09-06-2021 13:20,P0732,7,americanexpress,3.74283E+14,F,11.5,3,12.59
426,09-06-2021 18:22,P0250,5,mastercard,5.04838E+15,T,16.08,1,17.89
427,09-06-2021 19:14,P0304,7,americanexpress,3.74284E+14,F,9.19,2,10.69
428,09-06-2021 21:57,P0477,4,americanexpress,3.74283E+14,F,2.19,3,2.89
429,09-06-2021 22:01,P0270,7,mastercard,5.10876E+15,F,6.97,2,8.09
430,09-06-2021 23:34,P0334,2,,3.5314E+15,F,5.53,2,6.59
431,10-06-2021 01:52,P0397,7,americanexpress,3.74284E+14,F,13.67,3,14.89
432,10-06-2021 03:26,P0361,7,visa,4.04159E+15,F,8.85,1,10.19
433,10-06-2021 04:48,P0417,8,mastercard,5.10876E+15,F,16.73,1,18.09
434,10-06-2021 07:28,P0692,7,mastercard,5.10876E+15,F,11.98,1,13.49
435,10-06-2021 07:55,P0361,6,mastercard,5.10876E+15,T,8.85,1,10.19
436,10-06-2021 10:38,P0111,9,americanexpress,3.74284E+14,F,11.74,2,13.09
437,10-06-2021 14:51,P0393,5,visa,4.0416E+15,F,10.94,1,11.59
438,10-06-2021 16:12,P0373,9,americanexpress,3.74283E+14,F,12.85,1,14.49
439,10-06-2021 17:18,P0334,10,mastercard,5.10875E+15,F,5.53,1,6.59
440,10-06-2021 21:03,P0232,5,visa,4.04159E+12,F,1.66,1,1.89
441,10-06-2021 21:51,P0253,5,mastercard,5.10876E+15,F,3.09,1,4.29
442,10-06-2021 23:48,P0452,8,visa,4.04159E+12,T,8.33,1,9.29
443,11-06-2021 02:11,P0399,7,americanexpress,3.74289E+14,F,9.83,2,11.29
444,11-06-2021 02:23,P0377,7,visa,4.04159E+12,F,0.12,2,1.19
445,11-06-2021 04:30,P0188,6,americanexpress,3.74283E+14,F,6.75,3,7.99
446,11-06-2021 07:32,P0417,4,americanexpress,3.74284E+14,F,16.73,1,18.09
447,11-06-2021 08:36,P0267,3,visa,4.0416E+15,T,13.36,2,14.79
448,11-06-2021 10:12,P0097,8,visa,4.04159E+12,F,9.91,2,11.29
449,11-06-2021 10:51,P0402,7,americanexpress,3.74288E+14,F,11.61,1,12.79
450,11-06-2021 15:50,P0683,7,visa,4.04159E+15,F,11,4,11.59
451,11-06-2021 19:25,P0527,8,mastercard,5.10876E+15,F,16.63,1,18.09
452,11-06-2021 20:27,P0362,8,americanexpress,3.74289E+14,F,3.73,2,4.79
453,11-06-2021 23:18,P0544,8,visa,4.0416E+15,F,19.72,1,21.39
454,11-06-2021 23:58,P0408,6,visa,4.04159E+15,F,8.24,2,9.09
455,12-06-2021 01:24,P0463,8,mastercard,5.04837E+15,F,12.96,3,14.59
456,12-06-2021 02:04,P0190,4,mastercard,5.04837E+15,F,18.93,3,20.89
457,12-06-2021 04:47,P0659,9,visa,4.04159E+15,F,2.23,1,2.99
458,12-06-2021 04:49,P0384,6,americanexpress,3.74288E+14,F,4.83,1,5.19
459,12-06-2021 06:40,P0659,5,visa,4.04159E+15,F,2.23,3,2.99
460,12-06-2021 08:41,P0481,6,americanexpress,3.74289E+14,F,17.2,1,18.19
461,12-06-2021 10:12,P0463,8,visa,4.04159E+15,F,12.96,3,14.59
462,12-06-2021 12:19,P0115,7,mastercard,5.10875E+15,T,5.84,1,7.09
463,12-06-2021 18:39,P0366,7,mastercard,5.10876E+15,F,13.27,4,14.69
464,12-06-2021 20:29,P0337,5,mastercard,5.10876E+15,F,19.24,1,21.19
465,12-06-2021 21:15,P0716,4,,3.58777E+15,F,13.32,2,14.79
466,12-06-2021 21:53,P0442,7,americanexpress,3.74283E+14,F,14.89,1,16.39
467,12-06-2021 23:45,P0303,8,americanexpress,3.74283E+14,F,19.07,2,21.09
468,13-06-2021 00:28,P0688,8,americanexpress,3.74289E+14,F,0.81,1,1.59
469,13-06-2021 03:03,P0413,4,mastercard,5.10876E+15,F,7.35,1,8.19
470,13-06-2021 08:39,P0377,3,mastercard,5.04837E+15,F,0.12,2,1.19
471,13-06-2021 10:31,P0351,7,mastercard,5.10876E+15,F,10.04,1,11.39
472,13-06-2021 11:26,P0285,7,americanexpress,3.74289E+14,F,2.73,1,3.79
473,13-06-2021 15:33,P0139,8,mastercard,5.04838E+15,T,4.69,1,4.99
474,13-06-2021 16:09,P0353,6,visa,4.04159E+15,F,15.1,2,16.69
475,13-06-2021 21:27,P0260,6,mastercard,5.04838E+15,F,15.96,1,17.79
476,13-06-2021 22:20,P0343,4,mastercard,5.10876E+15,F,3.66,2,4.79
477,13-06-2021 22:47,P0387,4,visa,4.0416E+12,F,4.99,1,5.59
478,14-06-2021 00:46,P0453,6,mastercard,5.10876E+15,F,12.82,3,14.49
479,14-06-2021 03:44,P0362,7,mastercard,5.04837E+15,F,3.73,4,4.79
480,14-06-2021 04:45,P0304,6,mastercard,5.10876E+15,T,9.19,2,10.69
481,14-06-2021 05:02,P0224,7,visa,4.04159E+12,F,16.48,2,18.09
482,14-06-2021 05:34,P0667,6,visa,4.04159E+15,F,12.7,4,14.39
483,14-06-2021 07:06,P0327,5,americanexpress,3.74283E+14,F,7.13,4,8.19
484,14-06-2021 07:46,P0437,7,americanexpress,3.74289E+14,F,0.1,3,1.19
485,14-06-2021 08:46,P0564,8,visa,4.0416E+15,F,14.32,1,15.29
486,14-06-2021 16:31,P0491,5,mastercard,5.04837E+15,F,18,2,19.59
487,14-06-2021 17:25,P0553,3,mastercard,5.04838E+15,F,6.79,2,7.99
488,14-06-2021 19:44,P0030,5,visa,4.0416E+15,F,2.05,2,2.69
489,14-06-2021 20:17,P0524,5,visa,4.0416E+15,F,10.66,1,11.59
490,14-06-2021 21:20,P0489,7,americanexpress,3.74288E+14,F,8.46,1,9.49
491,14-06-2021 21:28,P0595,7,mastercard,5.10876E+15,F,17.58,1,18.79
492,15-06-2021 03:38,P0493,4,americanexpress,3.74283E+14,T,18.02,2,19.69
493,15-06-2021 03:52,P0350,5,visa,4.04159E+12,F,17.21,4,18.19
494,15-06-2021 07:35,P0325,5,americanexpress,3.74288E+14,F,5.35,4,6.29
495,15-06-2021 08:47,P0744,3,visa,4.0416E+12,F,7.42,1,8.29
496,15-06-2021 09:13,P0297,4,americanexpress,3.74288E+14,F,17.82,2,19.29
497,15-06-2021 09:53,P0334,6,mastercard,5.10876E+15,F,5.53,2,6.59
498,15-06-2021 11:05,P0134,8,americanexpress,3.74288E+14,F,10.28,3,11.49
499,15-06-2021 12:31,P0463,10,americanexpress,3.74288E+14,F,12.96,1,14.59
500,15-06-2021 17:54,P0640,6,visa,4.0416E+15,F,9.92,1,11.29
501,15-06-2021 17:56,P0506,9,visa,4.04159E+15,F,10.54,1,11.59
502,15-06-2021 19:07,P0680,6,mastercard,5.04838E+15,F,19.16,2,21.09
503,15-06-2021 22:12,P0210,6,visa,4.04159E+12,T,2.78,5,3.89
504,16-06-2021 04:43,P0274,8,visa,4.04159E+12,T,11.65,1,12.89
505,16-06-2021 04:58,P0284,4,americanexpress,3.74289E+14,F,1.03,3,1.59
506,16-06-2021 06:37,P0451,9,mastercard,5.04837E+15,T,2.41,1,3.29
507,16-06-2021 06:42,P0314,6,americanexpress,3.74288E+14,F,14.84,1,16.29
508,16-06-2021 08:00,P0590,8,visa,4.0416E+15,F,8.1,2,8.79
509,16-06-2021 10:30,P0462,6,visa,4.04159E+15,F,14.63,1,15.89
510,16-06-2021 17:13,P0453,6,mastercard,5.10876E+15,F,12.82,2,14.49
511,16-06-2021 21:06,P0271,6,americanexpress,3.74283E+14,F,15.16,2,16.79
512,17-06-2021 10:23,P0255,7,mastercard,5.10875E+15,F,18.85,1,20.79
513,17-06-2021 13:06,P0492,7,mastercard,5.04838E+15,F,16.12,2,17.89
514,17-06-2021 14:26,P0408,6,visa,4.0416E+12,F,8.24,4,9.09
515,17-06-2021 15:02,P0420,4,americanexpress,3.74284E+14,F,18.06,2,19.69
516,17-06-2021 15:16,P0621,8,americanexpress,3.74283E+14,F,17.47,1,18.59
517,17-06-2021 17:25,P0629,6,visa,4.04159E+15,F,6.4,1,7.79
518,17-06-2021 17:48,P0103,5,mastercard,5.10876E+15,F,10.61,1,11.59
519,17-06-2021 21:34,P0579,6,,6.76127E+17,F,19.5,2,21.29
520,18-06-2021 00:04,P0228,4,visa,4.04159E+12,F,0.09,1,1.09
521,18-06-2021 03:43,P0297,8,visa,4.04159E+15,F,17.82,2,19.29
522,18-06-2021 04:04,P0431,7,mastercard,5.04837E+15,F,10.67,2,11.59
523,18-06-2021 04:57,P0387,8,americanexpress,3.74284E+14,F,4.99,1,5.59
524,18-06-2021 05:38,P0345,6,visa,4.04159E+15,F,7.18,1,8.19
525,18-06-2021 05:43,P0738,8,visa,4.04159E+12,F,15.42,2,17.19
526,18-06-2021 09:51,P0228,7,mastercard,5.10876E+15,F,0.09,1,1.09
527,18-06-2021 11:23,P0176,8,americanexpress,3.74289E+14,F,14.46,1,15.59
528,18-06-2021 12:25,P0672,5,americanexpress,3.74288E+14,F,19.89,1,21.39
529,18-06-2021 15:48,P0638,5,mastercard,5.04838E+15,F,16.92,1,18.19
530,18-06-2021 19:54,P0484,5,mastercard,5.04838E+15,T,10.9,2,11.59
531,18-06-2021 22:02,P0445,4,visa,4.0416E+15,T,0.15,1,1.19
532,18-06-2021 22:30,P0383,3,visa,4.0416E+12,F,12.53,3,14.19
533,18-06-2021 22:41,P0228,6,mastercard,5.04837E+15,F,0.09,1,1.09
534,19-06-2021 00:15,P0312,5,mastercard,5.10875E+15,F,17.43,1,18.49
535,19-06-2021 00:28,P0319,10,mastercard,5.10875E+15,F,3.51,2,4.69
536,19-06-2021 05:04,P0688,10,americanexpress,3.74288E+14,T,0.81,1,1.59
537,19-06-2021 05:39,P0395,6,mastercard,5.04837E+15,F,2.55,1,3.59
538,19-06-2021 05:55,P0492,4,visa,4.0416E+12,F,16.12,1,17.89
539,19-06-2021 05:58,P0157,8,americanexpress,3.74289E+14,T,2.95,2,4.09
540,19-06-2021 06:25,P0211,9,americanexpress,3.74283E+14,F,17.54,2,18.69
541,19-06-2021 07:53,P0097,7,mastercard,5.10875E+15,F,9.91,1,11.29
542,19-06-2021 08:04,P0158,3,mastercard,5.04837E+15,F,3.02,2,4.19
543,19-06-2021 08:20,P0358,6,mastercard,5.04838E+15,F,8.86,3,10.19
544,19-06-2021 10:12,P0237,3,visa,4.0416E+15,F,10.43,3,11.49
545,19-06-2021 10:42,P0714,6,visa,4.04159E+15,F,0.66,2,1.49
546,19-06-2021 10:47,P0397,7,visa,4.04159E+12,F,13.67,1,14.89
547,19-06-2021 16:44,P0181,6,visa,4.04159E+15,F,1.62,1,1.79
548,19-06-2021 17:07,P0557,6,americanexpress,3.74284E+14,F,9.79,4,11.29
549,19-06-2021 17:13,P0402,5,americanexpress,3.74289E+14,F,11.61,3,12.79
550,19-06-2021 19:20,P0263,6,mastercard,5.04837E+15,F,2.27,1,3.09
551,19-06-2021 20:52,P0125,9,visa,4.0416E+12,F,0.81,1,1.59
552,19-06-2021 21:07,P0060,9,mastercard,5.04838E+15,F,18.74,3,20.69
553,19-06-2021 23:04,P0149,7,americanexpress,3.74288E+14,F,2.06,2,2.69
554,20-06-2021 00:04,P0387,6,mastercard,5.10876E+15,F,4.99,3,5.59
555,20-06-2021 01:01,P0603,2,mastercard,5.10875E+15,T,19.88,3,21.39
556,20-06-2021 01:48,P0395,10,americanexpress,3.74283E+14,F,2.55,2,3.59
557,20-06-2021 02:41,P0435,7,visa,4.04159E+12,F,7.88,1,8.39
558,20-06-2021 04:45,P0060,3,,4.13853E+15,T,18.74,2,20.69
559,20-06-2021 05:52,P0291,8,americanexpress,3.74289E+14,F,14.13,2,14.89
560,20-06-2021 06:20,P0031,7,visa,4.04159E+15,F,3.05,3,4.29
561,20-06-2021 07:14,P0389,9,visa,4.0416E+12,T,5.95,1,7.19
562,20-06-2021 08:16,P0503,3,americanexpress,3.74284E+14,F,12.07,1,13.59
563,20-06-2021 08:24,P0317,7,visa,4.0416E+12,F,16.83,3,18.19
564,20-06-2021 15:37,P0155,9,visa,4.0416E+15,F,7.92,1,8.39
565,20-06-2021 15:58,P0445,7,,3.55012E+15,F,0.15,1,1.19
566,20-06-2021 16:25,P0115,10,americanexpress,3.74284E+14,F,5.84,1,7.09
567,20-06-2021 16:32,P0354,4,mastercard,5.10876E+15,F,15.35,1,17.09
568,20-06-2021 22:42,P0164,7,mastercard,5.04837E+15,F,18.98,1,20.99
569,20-06-2021 22:45,P0460,4,americanexpress,3.74289E+14,F,4.37,1,4.99
570,21-06-2021 02:25,P0621,8,visa,4.0416E+15,F,17.47,2,18.59
571,21-06-2021 02:55,P0446,8,mastercard,5.10876E+15,F,16.57,2,18.09
572,21-06-2021 04:36,P0560,4,americanexpress,3.74283E+14,F,1.4,2,1.69
573,21-06-2021 06:36,P0138,11,visa,4.0416E+12,F,10.34,2,11.49
574,21-06-2021 08:38,P0432,7,mastercard,5.04837E+15,F,17.36,1,18.39
575,21-06-2021 08:40,P0409,4,visa,4.0416E+12,F,18.03,2,19.69
576,21-06-2021 09:05,P0528,4,visa,4.0416E+12,F,0.62,3,1.49
577,21-06-2021 11:20,P0421,10,americanexpress,3.74288E+14,F,13.89,1,14.89
578,21-06-2021 11:42,P0040,4,,2.01933E+14,F,15.75,1,17.59
579,21-06-2021 18:54,P0258,4,visa,4.04159E+12,F,16.65,2,18.09
580,21-06-2021 21:54,P0575,7,visa,4.04159E+12,F,2.81,3,3.99
581,21-06-2021 23:18,P0373,3,visa,4.0416E+15,F,12.85,3,14.49
582,22-06-2021 00:47,P0157,9,americanexpress,3.74289E+14,F,2.95,4,4.09
583,22-06-2021 09:16,P0115,3,americanexpress,3.74289E+14,F,5.84,1,7.09
584,22-06-2021 10:13,P0204,8,mastercard,5.04837E+15,F,9.72,1,11.19
585,22-06-2021 10:50,P0486,2,visa,4.04159E+12,F,6.52,1,7.89
586,22-06-2021 13:03,P0188,6,visa,4.04159E+12,F,6.75,1,7.99
587,22-06-2021 14:27,P0392,10,mastercard,5.10875E+15,F,13.78,1,14.89
588,22-06-2021 14:31,P0416,7,visa,4.0416E+15,F,9.88,2,11.29
589,22-06-2021 14:53,P0379,8,mastercard,5.04837E+15,F,6.12,2,7.49
590,22-06-2021 18:13,P0037,6,americanexpress,3.74288E+14,F,18.48,3,20.39
591,22-06-2021 19:38,P0141,10,visa,4.0416E+15,F,14.75,2,16.09
592,22-06-2021 19:45,P0522,5,visa,4.0416E+15,F,4.9,1,5.39
593,22-06-2021 21:49,P0718,7,visa,4.0416E+15,F,9.82,2,11.29
594,23-06-2021 00:47,P0172,6,americanexpress,3.74289E+14,F,19.67,1,21.39
595,23-06-2021 03:48,P0126,8,mastercard,5.10875E+15,F,12.18,1,13.79
596,23-06-2021 04:25,P0662,5,visa,4.04159E+15,F,7.58,3,8.29
597,23-06-2021 08:12,P0344,10,visa,4.04159E+12,F,9.86,1,11.29
598,23-06-2021 08:32,P0343,8,americanexpress,3.74289E+14,F,3.66,1,4.79
599,23-06-2021 09:03,P0040,5,americanexpress,3.74284E+14,T,15.75,4,17.59
600,23-06-2021 14:44,P0400,5,mastercard,5.10876E+15,F,6.39,1,7.69
601,23-06-2021 16:26,P0258,6,mastercard,5.04838E+15,F,16.65,2,18.09
602,23-06-2021 22:04,P0399,4,mastercard,5.04838E+15,F,9.83,1,11.29
603,24-06-2021 03:16,P0525,10,americanexpress,3.74284E+14,F,13.86,4,14.89
604,24-06-2021 07:04,P0418,4,americanexpress,3.74289E+14,F,13.24,3,14.69
605,24-06-2021 07:45,P0533,7,visa,4.0416E+12,T,1.5,5,1.69
606,24-06-2021 08:57,P0603,7,americanexpress,3.74289E+14,T,19.88,3,21.39
607,24-06-2021 11:45,P0410,7,mastercard,5.10876E+15,F,2.95,2,4.09
608,24-06-2021 12:40,P0458,7,,5.22991E+15,F,9,3,10.39
609,24-06-2021 21:20,P0079,4,visa,4.04159E+15,F,0.09,2,1.09
610,25-06-2021 02:45,P0483,5,mastercard,5.04838E+15,T,17.52,2,18.69
611,25-06-2021 05:16,P0190,7,americanexpress,3.74289E+14,F,18.93,2,20.89
612,25-06-2021 06:01,P0475,5,visa,4.0416E+12,F,8.08,3,8.79
613,25-06-2021 06:39,P0522,4,visa,4.0416E+12,F,4.9,2,5.39
614,25-06-2021 12:06,P0402,8,americanexpress,3.74284E+14,F,11.61,2,12.79
615,25-06-2021 14:21,P0381,9,visa,4.0416E+12,F,5.05,1,5.69
616,25-06-2021 14:25,P0456,3,americanexpress,3.74284E+14,F,18.35,3,20.19
617,25-06-2021 17:06,P0321,4,americanexpress,3.74283E+14,T,17.35,1,18.29
618,25-06-2021 18:02,P0531,6,mastercard,5.04837E+15,F,3.2,4,4.39
619,25-06-2021 20:28,P0498,5,mastercard,5.04837E+15,T,11.6,1,12.79
620,25-06-2021 21:49,P0690,10,visa,4.04159E+12,F,11.93,3,13.39
621,25-06-2021 22:16,P0036,7,visa,4.0416E+15,F,3.59,1,4.69
622,25-06-2021 22:50,P0700,5,visa,4.04159E+12,T,3,1,4.19
623,25-06-2021 23:50,P0376,4,mastercard,5.10875E+15,F,10.3,3,11.49
624,26-06-2021 00:04,P0702,4,americanexpress,3.74288E+14,F,6.51,1,7.89
625,26-06-2021 02:35,P0556,7,mastercard,5.04837E+15,F,5.5,2,6.49
626,26-06-2021 09:09,P0394,7,visa,4.04159E+15,F,8.44,3,9.49
627,26-06-2021 09:43,P0517,6,americanexpress,3.74289E+14,F,5.11,2,5.79
628,26-06-2021 10:15,P0018,6,americanexpress,3.74283E+14,F,17.1,3,18.19
629,26-06-2021 10:16,P0327,6,mastercard,5.10876E+15,F,7.13,1,8.19
630,26-06-2021 14:00,P0450,7,visa,4.04159E+12,F,3.76,2,4.79
631,26-06-2021 17:42,P0314,4,visa,4.04159E+12,F,14.84,2,16.29
632,26-06-2021 18:45,P0482,6,mastercard,5.10876E+15,F,2.75,2,3.89
633,26-06-2021 20:56,P0621,5,,3.52809E+15,T,17.47,2,18.59
634,27-06-2021 00:35,P0185,4,visa,4.04159E+12,T,12.05,2,13.59
635,27-06-2021 01:04,P0706,3,visa,4.04159E+12,F,17.68,3,18.99
636,27-06-2021 02:14,P0505,3,mastercard,5.04838E+15,F,3.97,4,4.89
637,27-06-2021 02:35,P0649,4,mastercard,5.10875E+15,F,18.36,5,20.19
638,27-06-2021 02:38,P0294,6,visa,4.0416E+12,F,12.38,2,13.99
639,27-06-2021 05:04,P0744,6,americanexpress,3.74283E+14,F,7.42,2,8.29
640,27-06-2021 06:48,P0500,6,visa,4.04159E+15,F,7.53,4,8.29
